PrintedDate,ItemCode,Description,Price,Cost,Quantity
2019-02-12 17:22:45,01004,Hanifa L kunkun,125000.0,82750.0,0.0
2019-02-12 17:22:45,01005,Hanifa L coksumud,125000.0,82750.0,0.0
2019-02-12 17:22:45,01006,Hanifa L dupink,125000.0,82750.0,1.0
2019-02-12 17:22:45,01007,Hanifa L dongker,125000.0,82750.0,0.0
2019-02-12 17:22:45,01008,Hanifa L milo,125000.0,82750.0,0.0
2019-02-12 17:22:45,01009,Mayrani salem,65000.0,48700.0,1.0
2019-02-12 17:22:45,01010,Mayrani abumuda,65000.0,48700.0,2.0
2019-02-12 17:22:45,01011,Mayrani dongker,65000.0,48700.0,2.0
2019-02-12 17:22:45,01012,Mayrani maroon,65000.0,48700.0,0.0
2019-02-12 17:22:45,01013,Mayrani kunkun,65000.0,48700.0,2.0
2019-02-12 17:22:45,01014,Amartani motif 6,60000.0,43400.0,0.0
2019-02-12 17:22:45,01015,Nabila 130 biru,57000.0,38500.0,0.0
2019-02-12 17:22:45,01016,Nabila 130 putul,57000.0,38500.0,0.0
2019-02-12 17:22:45,01017,Nabila 130 dupink,57000.0,38500.0,0.0
2019-02-12 17:22:45,01018,Nabila 150 hitam,59000.0,39700.0,2.0
2019-02-12 17:22:45,01019,Nabila 150 putul,59000.0,39700.0,1.0
2019-02-12 17:22:45,01020,Nabila 150 krem,59000.0,39700.0,0.0
2019-02-12 17:22:45,01021,Nabila 150 pinktu,59000.0,39700.0,2.0
2019-02-12 17:22:45,01022,Jingjing maroon M,59000.0,45100.0,1.0
2019-02-12 17:22:45,01023,Delisha mot1,95000.0,63200.0,7.0
2019-02-12 17:22:45,01024,Delisha mot2,95000.0,63200.0,10.0
2019-02-12 17:22:45,01025,Delisha mot3,95000.0,63200.0,9.0
2019-02-12 17:22:45,01026,Delisha mot4,95000.0,63200.0,1.0
2019-02-12 17:22:45,01027,Delisha mot5,95000.0,63200.0,10.0
2019-02-12 17:22:45,01028,Meiza Krem,94000.0,62500.0,8.0
2019-02-12 17:22:45,01029,Meiza Kremud,94000.0,62500.0,3.0
2019-02-12 17:22:45,01030,Meiza birpas,94000.0,62500.0,2.0
2019-02-12 17:22:45,01031,Meiza milo,94000.0,62500.0,0.0
2019-02-12 17:22:45,01032,Yamuna navy,48000.0,34200.0,3.0
2019-02-12 17:22:45,01033,Yamuna bw,48000.0,34200.0,1.0
2019-02-12 17:22:45,01034,Yamuna pink,48000.0,34200.0,0.0
2019-02-12 17:22:45,01035,Maharani histab,75000.0,53000.0,3.0
2019-02-12 17:22:45,01036,Maharani dongker,75000.0,53000.0,3.0
2019-02-12 17:22:45,01037,Maharani dupink,75000.0,53000.0,3.0
2019-02-12 17:22:45,01038,Maharani kremud,75000.0,53000.0,1.0
2019-02-12 17:22:45,01039,Maharani maroon,75000.0,53000.0,3.0
2019-02-12 17:22:45,01040,Maharani salem,75000.0,53000.0,2.0
2019-02-12 17:22:45,01041,Maharani benhur,75000.0,53000.0,2.0
2019-02-12 17:22:45,01042,Kalila abutua,130000.0,85700.0,5.0
2019-02-12 17:22:45,01043,Kalila ungu,130000.0,85700.0,3.0
2019-02-12 17:22:45,01044,Kalila mocca,130000.0,85700.0,4.0
2019-02-12 17:22:45,01045,Kalila dupinktu,130000.0,85700.0,3.0
2019-02-12 17:22:45,01046,Kalila capucino,130000.0,85700.0,1.0
2019-02-12 17:22:45,01047,Kanaya abumud,95000.0,63000.0,0.0
2019-02-12 17:22:45,01048,Kanaya abutua,95000.0,63000.0,1.0
2019-02-12 17:22:45,01049,Kanaya cokbat,95000.0,63000.0,4.0
2019-02-12 17:22:45,01050,Kanaya cokPNS,95000.0,63000.0,4.0
2019-02-12 17:22:45,01051,Kanaya dupink,95000.0,63000.0,1.0
2019-02-12 17:22:45,01052,Kanaya kunkun,95000.0,63000.0,0.0
2019-02-12 17:22:45,01053,Kanaya lavender,95000.0,63000.0,2.0
2019-02-12 17:22:45,01054,Kanaya maroon,95000.0,63000.0,0.0
2019-02-12 17:22:45,01055,Kanaya army,95000.0,63000.0,0.0
2019-02-12 17:22:45,01056,Kanaya putih,95000.0,63000.0,0.0
2019-02-12 17:22:45,01057,Alifa130 abutua,59500.0,38300.0,2.0
2019-02-12 17:22:45,01058,Alifa130 abumuda,59500.0,38300.0,5.0
2019-02-12 17:22:45,01059,Alifa130 lavender,59500.0,38000.0,5.0
2019-02-12 17:22:45,01060,Alifa130 moctu,59500.0,38000.0,3.0
2019-02-12 17:22:45,01061,Delisha abumud,80000.0,53300.0,0.0
2019-02-12 17:22:45,01062,Delisha caramel,80000.0,53200.0,4.0
2019-02-12 17:22:45,01063,Delisha birmud,80000.0,53300.0,5.0
2019-02-12 17:22:45,01064,Delisha hipas,80000.0,53200.0,3.0
2019-02-12 17:22:45,01065,Delisha salem,80000.0,53200.0,0.0
2019-02-12 17:22:45,01066,Alika Mot1,75000.0,50000.0,4.0
2019-02-12 17:22:45,01067,Alika Mot2,75000.0,50000.0,3.0
2019-02-12 17:22:45,01068,Alika Mot3,75000.0,50000.0,1.0
2019-02-12 17:22:45,01069,Alika Mot4,75000.0,50000.0,2.0
2019-02-12 17:22:45,01070,Alika Mot5,75000.0,50000.0,0.0
2019-02-12 17:22:45,01071,Alika Mot6,75000.0,50000.0,0.0
2019-02-12 17:22:45,01072,Alika Mot7,75000.0,50000.0,0.0
2019-02-12 17:22:45,01073,Alika Mot8,75000.0,50000.0,0.0
2019-02-12 17:22:45,01074,Safeea dongker,95000.0,63000.0,1.0
2019-02-12 17:22:45,01075,Safeea birpas,95000.0,63000.0,1.0
2019-02-12 17:22:45,01076,Safeea maroon,95000.0,63000.0,0.0
2019-02-12 17:22:45,01077,Safeea abu,95000.0,63000.0,0.0
2019-02-12 17:22:45,01078,Safeea coksumud,95000.0,63000.0,1.0
2019-02-12 17:22:45,01079,New Yanisse black,52000.0,36900.0,11.0
2019-02-12 17:22:45,01080,New Yanisse mint,52000.0,36900.0,2.0
2019-02-12 17:22:45,01081,New Yanisse sand,52000.0,36900.0,6.0
2019-02-12 17:22:45,01082,New Yanisse maroon,52000.0,36900.0,3.0
2019-02-12 17:22:45,01083,New Yanisse rosewood,52000.0,36900.0,2.0
2019-02-12 17:22:45,01084,New Yanisse ginger,52000.0,36900.0,2.0
2019-02-12 17:22:45,01085,New Yanisse sunror,52000.0,36900.0,2.0
2019-02-12 17:22:45,01086,New Yanisse slategray,52000.0,36900.0,6.0
2019-02-12 17:22:45,01087,New Yanisse darkgrey,52000.0,36900.0,2.0
2019-02-12 17:22:45,01088,Andria hitam,99000.0,66300.0,2.0
2019-02-12 17:22:45,01089,Andria abumuda,99000.0,66300.0,1.0
2019-02-12 17:22:45,01090,Andria maroon,99000.0,66300.0,1.0
2019-02-12 17:22:45,01091,Andria dongker,99000.0,66300.0,0.0
2019-02-12 17:22:45,01092,Andria pink,99000.0,66300.0,1.0
2019-02-12 17:22:45,01093,Andria ungmud,99000.0,66300.0,1.0
2019-02-12 17:22:45,01094,Andria coksumud,99000.0,66300.0,1.0
2019-02-12 17:22:45,01095,Andria birmud,99000.0,66300.0,0.0
2019-02-12 17:22:45,01096,BelayaThumb black,46000.0,33200.0,5.0
2019-02-12 17:22:45,01097,BelayaThumb buttermilk,46000.0,33200.0,1.0
2019-02-12 17:22:45,01098,BelayaThumb beige,46000.0,33200.0,1.0
2019-02-12 17:22:45,01099,BelayaThumb sand,46000.0,33200.0,1.0
2019-02-12 17:22:45,01100,BelayaThumb navy,46000.0,33200.0,1.0
2019-02-12 17:22:45,01101,BelayaThumb rosewood,46000.0,33200.0,0.0
